From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Temp,RH,WS,WD,SR,BP,AT,RF
2019-03-01 0:00:00,2019-03-01 1:00:00,,70,0.85,2.6,2.1,3.3,0.95,0.4,56.77,30.05,75.25,1.45,254.25,21,756.25,27.98,0
2019-03-01 1:00:00,2019-03-01 2:00:00,,69.5,0.85,2.03,1.8,3.27,0.47,0.35,56.97,29.98,76,1.42,260,21,755.5,27.8,0
2019-03-01 2:00:00,2019-03-01 3:00:00,26,77,0.75,2.4,1.88,3.4,0.15,0.35,57.4,29.98,76.5,1.6,248.75,21,754,27.62,0
2019-03-01 3:00:00,2019-03-01 4:00:00,26,76.75,1.1,1.6,1.73,4.33,0.3,0.29,70.97,29.98,78.25,1.32,259.5,21,754,27.23,0
2019-03-01 4:00:00,2019-03-01 5:00:00,22,75.75,1.02,1.65,1.68,3.15,0.8,0.3,57.2,29.9,79,1.35,258.75,21,754,26.98,0
2019-03-01 5:00:00,2019-03-01 6:00:00,22,76.25,0.83,1.97,1.75,3.15,1.5,0.32,57.97,29.9,80,1.65,266.5,21,754,26.83,0
2019-03-01 6:00:00,2019-03-01 7:00:00,21,81,1.05,3.32,2.6,3.05,2.3,0.39,53.25,29.9,79,1.48,267,22,754.75,26.8,0
2019-03-01 7:00:00,2019-03-01 8:00:00,25.75,86.75,1.1,5.3,3.68,3.2,3.92,0.48,49.98,29.95,77.25,1.38,254.5,100,756.25,27.4,0
2019-03-01 8:00:00,2019-03-01 9:00:00,39.5,95,1.02,4.95,3.5,3.12,2.92,0.44,58.88,29.92,72,2.12,256.5,267.5,757.5,28.58,0
2019-03-01 9:00:00,2019-03-01 10:00:00,35.25,94,1.1,8.78,5.53,2.82,1.77,0.59,62.25,30.1,66.75,2.55,242.25,407.5,759,29.6,0
2019-03-01 10:00:00,2019-03-01 11:00:00,29.5,92.75,1.45,8.8,5.85,3.12,1.25,0.63,73.3,30.65,64.25,2.17,245.75,530.25,758.75,30.58,0
2019-03-01 11:00:00,2019-03-01 12:00:00,39.75,98,1.02,5.62,3.52,3.52,1.93,0.63,95.58,31.32,61,1.8,254.75,717.5,757.5,32.08,0
2019-03-01 12:00:00,2019-03-01 13:00:00,48,101.25,0.43,5.95,3.5,3.9,5.4,0.73,100.28,32.03,66,4,205.75,736.25,755.5,31.1,0
2019-03-01 13:00:00,2019-03-01 14:00:00,,111,1.05,4.85,3.38,3.95,5.05,0.71,99.8,32.25,67,4.08,201,711.75,754.25,30.73,0
2019-03-01 14:00:00,2019-03-01 15:00:00,32.75,97.75,1.02,4.9,3.42,3.73,3.05,0.68,85.72,32.55,65.5,3.45,197,616.25,752.25,30.93,0
2019-03-01 15:00:00,2019-03-01 16:00:00,31.5,91,0.88,5.5,3.67,3.8,2.7,0.74,82.57,32.75,65.75,3.12,185.25,486.75,751.5,30.9,0
2019-03-01 16:00:00,2019-03-01 17:00:00,37.75,99.75,1.35,7.3,5,3.62,4.38,0.69,73.17,32.8,66.75,2.67,170.75,280.75,751.5,30.57,0
2019-03-01 17:00:00,2019-03-01 18:00:00,34,98.5,1.3,9.3,5.97,3.7,7.72,0.81,70.55,32.5,68.75,2.27,175,114,752,29.8,0
2019-03-01 18:00:00,2019-03-01 19:00:00,,97.75,1.23,9.9,6.3,3.52,8.35,0.74,63.77,31.62,70.75,1.82,173.25,23,752.75,29.22,0
2019-03-01 19:00:00,2019-03-01 20:00:00,,100.25,1.75,9.15,6.33,3.62,16.98,0.64,63.48,30.75,72,1.52,164.75,21,754,29.05,0
2019-03-01 20:00:00,2019-03-01 21:00:00,,97.75,0.7,10.57,5.8,3.25,13.12,0.97,60.32,30.15,72,1.2,122,21,755.5,29.1,0
2019-03-01 21:00:00,2019-03-01 22:00:00,,85,0.57,6.9,4.12,3.38,5.85,0.89,62.12,30.12,73.5,1.32,107.75,21,756.5,29,0
2019-03-01 22:00:00,2019-03-01 23:00:00,,76.25,0.98,4.65,3.25,3.4,2.42,0.73,58.07,30.05,74,1.42,106.75,21,757,28.8,0
2019-03-01 23:00:00,2019-03-02 0:00:00,,74.75,1.02,4.12,3.05,3.38,1.6,0.67,54.12,30.05,74,1.25,105.25,21,756,28.6,0
2019-03-02 0:00:00,2019-03-02 1:00:00,33,67.75,0.9,4.3,3.02,3.27,1,0.59,52,29.85,76,1.15,84,21,755.25,28.35,0
2019-03-02 1:00:00,2019-03-02 2:00:00,27.5,66,0.88,2.98,2.3,3.25,0.88,0.53,48.72,29.8,78,0.55,302,21,754.75,27.93,0
2019-03-02 2:00:00,2019-03-02 3:00:00,16.25,63,0.8,4.35,2.95,3.32,0.82,0.5,41.3,29.75,79.5,0.65,351.75,21,753.75,27.85,0
2019-03-02 3:00:00,2019-03-02 4:00:00,30.75,62.25,0.8,4.22,2.92,4.12,4.6,0.49,37.67,29.83,80.5,0.8,305,21,753,27.57,0
2019-03-02 4:00:00,2019-03-02 5:00:00,26.5,59.5,1,3.12,2.48,3.08,4.38,0.37,34.62,29.85,82,0.95,267.5,21,753,27.15,0
2019-03-02 5:00:00,2019-03-02 6:00:00,26.5,60,0.95,3.25,2.48,3.05,2.2,0.37,35.97,29.82,82.5,0.85,289.5,21,753.5,26.95,0
2019-03-02 6:00:00,2019-03-02 7:00:00,30.75,65.25,1.07,4.03,3,3.12,1.53,0.45,37,29.88,82,0.9,284.5,22.5,754.75,27.05,0
2019-03-02 7:00:00,2019-03-02 8:00:00,32.5,66,0.8,8.65,4.8,3.17,1.43,0.62,34.83,29.88,77.75,0.9,259.25,106.75,756.25,28.05,0
2019-03-02 8:00:00,2019-03-02 9:00:00,38.25,74.75,0.9,4.45,3.12,3.27,2.1,0.71,53.9,30.32,69,1.23,257.25,277,757.75,29.73,0
2019-03-02 9:00:00,2019-03-02 10:00:00,33,73.75,0.6,3.9,2.4,3.5,2.75,0.79,73.55,30.62,64,1.35,261.75,482.5,759,31.18,0
2019-03-02 10:00:00,2019-03-02 11:00:00,32,72,1.02,5.07,3.53,3.15,2.88,0.79,93.38,31.3,57.25,1.1,255.75,489.25,759,32.5,0
2019-03-02 11:00:00,2019-03-02 12:00:00,32,74.25,1,11.32,6.35,3.67,2.83,1.15,95.42,31.82,62.25,2.9,146.5,543.25,758.25,31.5,0
2019-03-02 12:00:00,2019-03-02 13:00:00,30,84.5,0.97,7.35,4.68,3.65,1.38,0.83,88.22,31.9,61.75,3.6,127.5,697.5,757,31.5,0
2019-03-02 13:00:00,2019-03-02 14:00:00,31.25,67,0.68,8.1,4.57,3.8,2.4,0.88,83.47,32.35,65,3.55,141,600,756,31.15,0
2019-03-02 14:00:00,2019-03-02 15:00:00,33.5,63.5,0.93,6.7,4.33,4.03,2.23,0.84,86.62,32.67,65.25,3.73,140,579,755.25,31.12,0
2019-03-02 15:00:00,2019-03-02 16:00:00,29,63.75,0.95,6.35,4.15,4.05,2.95,0.9,90.42,32.8,67.5,3.62,154.25,375.5,754.75,30.55,0
2019-03-02 16:00:00,2019-03-02 17:00:00,,68.75,1.3,7.88,5.2,4,2.42,0.84,72.8,32.4,69.25,3.03,155.75,219.25,754,30.33,0
2019-03-02 17:00:00,2019-03-02 18:00:00,31,68.25,1.52,9.75,6.43,3.67,2.55,0.89,64.92,31.8,72,2.35,154,118.25,754.5,29.75,0
2019-03-02 18:00:00,2019-03-02 19:00:00,31,69,0.93,9.43,5.5,3.48,2.12,0.88,63.5,31.52,73,1.8,159.5,32.75,755.5,29.38,0
2019-03-02 19:00:00,2019-03-02 20:00:00,,68.5,1.15,8.72,4.58,3.25,12.72,0.77,64.95,31,74,1.7,168,21,756.25,29.05,0
2019-03-02 20:00:00,2019-03-02 21:00:00,,67.5,0.9,9.55,4.8,3.27,21.93,0.98,52.35,30.25,74.5,1.27,169.5,21,757.5,28.95,0
2019-03-02 21:00:00,2019-03-02 22:00:00,,68.5,0.9,10.7,6.42,3.05,9.2,0.94,49.4,30.1,75.5,1,219.5,21,758,28.85,0
2019-03-02 22:00:00,2019-03-02 23:00:00,34,68.25,1.18,8.85,5.65,3.27,2.92,0.88,39.08,30.08,77,0.88,198.25,21,758.75,28.7,0
2019-03-02 23:00:00,2019-03-03 0:00:00,35,71.25,0.82,7.42,4.62,3.27,1.9,0.71,35.42,30.17,79.5,0.65,159,21,758.25,28.35,0
2019-03-03 0:00:00,2019-03-03 1:00:00,35.75,65.75,0.88,3.88,2.75,3.15,0.25,0.61,39.83,30.2,80,0.9,269.5,21,757.75,28.17,0
2019-03-03 1:00:00,2019-03-03 2:00:00,28.5,54.75,0.98,2.73,2.23,3.18,0.9,0.59,46.3,30.2,80.75,1.08,253.25,21,756.5,27.8,0
2019-03-03 2:00:00,2019-03-03 3:00:00,28,52,1.15,3.47,2.83,3.4,0.6,0.6,44.45,30.08,80.75,1.12,235.75,21,755.75,27.48,0
2019-03-03 3:00:00,2019-03-03 4:00:00,29,51.75,0.93,3.65,2.7,4.07,1.15,0.54,45.45,29.98,82,1.2,210,21,755,27.05,0
2019-03-03 4:00:00,2019-03-03 5:00:00,24.5,42,0.75,2.72,2.05,3.17,0.82,0.51,37.9,29.9,83.25,0.62,243,21,755,26.57,0
2019-03-03 5:00:00,2019-03-03 6:00:00,30.75,44.5,0.82,2.77,2.15,3.02,1.2,0.58,29.18,29.88,84.75,0.9,344.5,21,755.25,26.45,0
2019-03-03 6:00:00,2019-03-03 7:00:00,36.75,56,0.85,4.58,3.15,3.15,3.95,0.69,21.45,29.83,86,0.8,331.5,24.75,756.5,26.23,0
2019-03-03 7:00:00,2019-03-03 8:00:00,41.5,71,0.98,5.17,3.55,3.32,6.65,0.73,25.75,29.95,84.5,1.05,323.75,113.75,758,26.88,0
2019-03-03 8:00:00,2019-03-03 9:00:00,49,83,1.02,4.38,3.15,3.55,8.32,0.65,43.27,30.02,76.25,1.38,274.75,283.25,759.75,28.62,0
2019-03-03 9:00:00,2019-03-03 10:00:00,,85.75,0.85,3,2.3,3.38,7.9,0.51,65.1,30.27,65.75,1.35,270.75,465,760.5,30.6,0
2019-03-03 10:00:00,2019-03-03 11:00:00,,64.25,1.02,3.47,2.65,2.8,3.95,0.49,77.9,31.03,57.25,1.1,176,634.25,760.25,32.17,0
2019-03-03 11:00:00,2019-03-03 12:00:00,,62,1.08,5.75,3.9,3.3,3.38,0.72,97.32,31.6,64.25,2.65,144.5,603,758.25,31.25,0
2019-03-03 12:00:00,2019-03-03 13:00:00,,74.5,1.02,5.08,3.53,3.55,4,0.69,96.95,31.9,63.5,3.5,144,759.75,756.5,31.18,0
2019-03-03 13:00:00,2019-03-03 14:00:00,,56.75,1.02,4.55,3.22,3.4,4.72,0.64,91,31.95,62.5,3.52,168.5,733.25,755.25,31.27,0
2019-03-03 14:00:00,2019-03-03 15:00:00,,51.75,1.07,3.9,2.9,3.4,7.12,0.61,93.9,31.9,64.5,3.77,178,605.75,753.75,30.9,0
2019-03-03 15:00:00,2019-03-03 16:00:00,,51.25,1.1,3.95,3.02,3.5,6.55,0.61,104.15,31.6,67.25,3.52,168.25,384.5,752.75,30.48,0
2019-03-03 16:00:00,2019-03-03 17:00:00,,67,0.57,4.7,3,3.7,10.32,0.66,98.92,31.25,68.25,2.8,170,218,753,30.3,0
2019-03-03 17:00:00,2019-03-03 18:00:00,51,83.5,0.88,5,3.38,3.53,5.4,0.77,87.25,30.88,72,2.7,185.5,75.75,753.5,29.73,0
2019-03-03 18:00:00,2019-03-03 19:00:00,51,74.75,0.97,5.78,3.88,3.23,2.25,0.65,78.93,30.77,74.5,2.45,184.25,24,754.5,29.22,0
2019-03-03 19:00:00,2019-03-03 20:00:00,,63.5,1.35,6.98,4.82,3.15,1.62,0.69,67.67,30.32,75.5,1.83,175.75,21,756,29.05,0
2019-03-03 20:00:00,2019-03-03 21:00:00,,66.5,1.4,7.45,5.1,3.18,2.05,0.83,63.62,30.15,75,1.72,180.25,21,757.5,29.15,0
2019-03-03 21:00:00,2019-03-03 22:00:00,,62,1.1,7.18,4.68,3.08,2.03,0.77,64.65,30.1,74.5,1.12,202,21,758.75,29.12,0
2019-03-03 22:00:00,2019-03-03 23:00:00,15.75,59.5,0.77,5.12,3.35,3.12,2.25,0.62,69.7,30.2,75,0.57,188.25,21,759,28.95,0
2019-03-03 23:00:00,2019-03-04 0:00:00,27.5,60.5,0.88,2.88,2.22,3.05,1.7,0.63,69.72,30.27,75.75,0.58,286,21,758,28.75,0
2019-03-04 0:00:00,2019-03-04 1:00:00,32.25,63.5,0.93,4.38,3.1,3.28,4.82,0.82,47,30.2,76.75,0.42,279,21,757.25,28.38,0
2019-03-04 1:00:00,2019-03-04 2:00:00,46.75,79.75,0.93,4.85,3.35,3.45,4.97,0.88,41.45,30.08,78,0.55,279,21,756.75,28.1,0
2019-03-04 2:00:00,2019-03-04 3:00:00,58.25,84.25,0.8,4.28,2.95,3.6,9.57,0.74,41.48,29.93,78.5,0.72,303.25,21,755.75,27.75,0
2019-03-04 3:00:00,2019-03-04 4:00:00,49.25,72,0.73,3.9,2.65,4.25,11.07,0.67,44.2,29.85,79.75,0.5,308,21,755,27.4,0
2019-03-04 4:00:00,2019-03-04 5:00:00,47,67.75,0.9,3.9,2.8,3.23,6.9,0.68,42.02,29.95,80,0.77,312.75,21,754.75,27.32,0
2019-03-04 5:00:00,2019-03-04 6:00:00,35,63.5,0.98,4.05,2.95,3.42,10.7,0.7,35.53,29.88,81.5,0.55,334.25,21.25,754.25,26.93,0
2019-03-04 6:00:00,2019-03-04 7:00:00,36.5,62.75,0.8,5.12,3.38,3.1,9,0.81,28.88,29.85,82.75,0.58,334.75,22.5,755.25,26.73,0
2019-03-04 7:00:00,2019-03-04 8:00:00,43.75,74.5,0.95,6.08,4.03,3.05,5.97,0.84,35.45,29.85,80.75,0.98,304.75,98.25,757,27.25,0
2019-03-04 8:00:00,2019-03-04 9:00:00,53.75,102.25,0.9,7.2,3.88,3.33,4.83,1.03,49.85,30,73.5,0.8,261.25,242.75,759.25,29.27,0
2019-03-04 9:00:00,2019-03-04 10:00:00,59,100,0.88,5.15,3.47,3.27,3.9,0.74,76.68,30.15,72.25,1.1,283.25,225.25,760,29.45,0
2019-03-04 10:00:00,2019-03-04 11:00:00,,97,0.95,7.33,4.67,3.42,2.48,0.9,97,30.3,67.5,1.65,150.25,516.5,761,30.65,0
2019-03-04 11:00:00,2019-03-04 12:00:00,,93.75,0.5,5.27,3.2,3.23,1.72,0.66,82.57,30.62,63,2.7,128.25,699.5,759.75,31.17,0
2019-03-04 12:00:00,2019-03-04 13:00:00,,63,0.62,4.3,2.8,3.15,3.25,0.65,77.67,31.03,62.5,3.45,155.75,720.75,758.25,31.12,0
2019-03-04 13:00:00,2019-03-04 14:00:00,,56.25,0.65,5.6,3.5,3.25,7.95,0.75,82.1,31.3,64,3.23,169.5,656.75,756.75,31.02,0
2019-03-04 14:00:00,2019-03-04 15:00:00,,61.25,0.5,6.05,3.62,3.2,9.18,0.74,83.17,31.3,61.75,2.83,171,649.75,755.25,31.35,0
2019-03-04 15:00:00,2019-03-04 16:00:00,,58.75,1.33,6.85,4.72,3.3,12.53,0.77,92.6,31.38,63,2.5,161,466.25,754.25,31.4,0
2019-03-04 16:00:00,2019-03-04 17:00:00,,63.75,0.85,5,2.88,3.22,5.92,0.66,84.33,31.27,64.75,2.48,160.5,340.75,753.25,30.85,0
2019-03-04 17:00:00,2019-03-04 18:00:00,,54.75,0.25,5.47,2.98,3.38,3.5,0.66,81.25,31,68.25,2.6,169.75,111.5,753.5,29.85,0
2019-03-04 18:00:00,2019-03-04 19:00:00,,57,1.1,7.65,4.95,3.4,2.38,0.71,75.22,30.77,69.25,2.1,161,26,754.25,29.32,0
2019-03-04 19:00:00,2019-03-04 20:00:00,,58.5,0.7,8.6,5.15,3.28,3.25,0.78,68.1,30.15,70.5,1.62,159.25,21,755.25,29.2,0
2019-03-04 20:00:00,2019-03-04 21:00:00,,61.5,0.65,9.88,5.6,3.03,4.35,0.94,56.12,30.2,71.75,0.82,185.75,21,757,29.25,0
2019-03-04 21:00:00,2019-03-04 22:00:00,,56.25,0.68,6.83,4.17,2.95,3.32,0.76,57.62,30.23,72,1.27,230.25,21,758,29.17,0
2019-03-04 22:00:00,2019-03-04 23:00:00,,53,0.78,3.83,2.7,3.12,2.62,0.61,57.95,30.1,72.75,0.88,250,21,758,28.92,0
2019-03-04 23:00:00,2019-03-05 0:00:00,22,51,0.95,2.77,2.25,3.15,3.45,0.57,54.8,30,73.5,0.88,284.5,21,758,28.65,0
2019-03-05 0:00:00,2019-03-05 1:00:00,21,52.5,0.93,2.05,1.85,3,1.35,0.48,55.53,30,74.5,1.1,264.75,21,756.75,28.3,0
2019-03-05 1:00:00,2019-03-05 2:00:00,21.25,48.25,0.8,2.45,1.95,3.08,1.22,0.56,46.67,29.98,75.75,0.55,276.25,21,755.75,28.02,0
2019-03-05 2:00:00,2019-03-05 3:00:00,31,50.75,0.85,2.73,2.18,3.2,1.48,0.59,43.73,29.92,77,0.65,280.5,21,755,27.83,0
2019-03-05 3:00:00,2019-03-05 4:00:00,,56.75,0.7,2.95,2.15,4.07,4.4,0.59,43,29.88,77.5,0.93,303,21,754,27.62,0
2019-03-05 4:00:00,2019-03-05 5:00:00,,58.25,0.93,2.95,2.3,3.12,2.32,0.51,38.92,29.85,79.5,0.92,279.5,21,754,27.2,0
2019-03-05 5:00:00,2019-03-05 6:00:00,,54.5,1,2.2,1.97,2.95,1.05,0.46,42.97,29.92,80,0.72,270,21,754.25,27.1,0
2019-03-05 6:00:00,2019-03-05 7:00:00,,53.25,0.85,2.83,2.15,2.97,0.53,0.56,39.4,29.83,80.5,0.88,273,24.5,755.25,26.98,0
2019-03-05 7:00:00,2019-03-05 8:00:00,,66.5,0.75,4.47,3,3.08,1.17,0.59,41.27,29.8,77.75,1.27,280.25,103.75,757,27.68,0
2019-03-05 8:00:00,2019-03-05 9:00:00,,73,1.05,3.67,2.85,2.98,2.1,0.58,57.33,29.92,71.25,2.5,277.75,291,758.75,29.2,0
2019-03-05 9:00:00,2019-03-05 10:00:00,,59.75,0.8,3.45,2.5,2.98,2.85,0.62,67.6,30.25,66.25,2.2,258.75,474.75,760,30.52,0
2019-03-05 10:00:00,2019-03-05 11:00:00,,58.25,0.95,6.55,3.75,2.92,0.5,0.73,73.55,30.62,62.75,1.97,235.25,470.5,760.25,31.35,0
2019-03-05 11:00:00,2019-03-05 12:00:00,,69,0.95,8.45,5.28,3.1,0.82,0.84,83.15,30.83,63,2.47,198.5,541.75,759,31.77,0
2019-03-05 12:00:00,2019-03-05 13:00:00,,81.25,1.38,5.65,4.12,3.35,0.97,0.73,93.88,30.98,64.5,3.95,236.25,753.5,757.5,31.5,0
2019-03-05 13:00:00,2019-03-05 14:00:00,,78,0.85,5.48,3.58,3.4,1.38,0.79,89.38,31.3,64.25,3.98,273.5,735.5,755.5,31.52,0
2019-03-05 14:00:00,2019-03-05 15:00:00,,65.5,0.9,6.92,4.4,3.22,1.05,0.81,83.45,31.93,62.5,4.07,289.25,645.25,754.25,31.68,0
2019-03-05 15:00:00,2019-03-05 16:00:00,,64,1.2,5.55,3.92,3.3,0.7,0.73,79.28,32,63.5,4.17,288.5,518.5,753,31.23,0
2019-03-05 16:00:00,2019-03-05 17:00:00,,59.75,0.52,4.72,2.92,3.2,1.53,0.6,67.05,31.77,65.5,4.17,305.75,341,752,30.85,0
2019-03-05 17:00:00,2019-03-05 18:00:00,,53.5,0.85,6.03,3.7,3,1.57,0.61,54.27,31.27,67.25,3.6,307,172.25,753,30.32,0
2019-03-05 18:00:00,2019-03-05 19:00:00,,51,0.78,6.38,4,2.95,1.93,0.62,51.67,30.62,70.5,2.97,279.75,32.75,753.5,29.57,0
2019-03-05 19:00:00,2019-03-05 20:00:00,,43.5,1.3,7.5,3.38,3.08,1.6,0.73,42.8,30.12,72,2.7,278.75,21,755,29.3,0
2019-03-05 20:00:00,2019-03-05 21:00:00,,56,0.68,7.45,4.45,2.67,1.1,0.65,43.73,29.95,72.75,2.65,268.5,21,756.75,29.17,0
2019-03-05 21:00:00,2019-03-05 22:00:00,16,52.75,0.88,7.3,4.6,2.78,0.4,0.53,37.05,29.83,73.5,1.62,258.75,21,758,28.98,0
2019-03-05 22:00:00,2019-03-05 23:00:00,16.75,52,0.8,3.52,2.53,2.8,0.4,0.37,42.88,30.02,74.5,1.48,279.5,21,759,28.65,0
2019-03-05 23:00:00,2019-03-06 0:00:00,19,50.5,0.78,2.83,2.12,2.7,0.45,0.31,45.15,30.05,75.75,1.45,275.5,21,758.25,28.25,0
2019-03-06 0:00:00,2019-03-06 1:00:00,,45.75,0.93,1.75,1.67,2.65,0.15,0.5,48.4,29.95,76.25,1.73,269.25,21,757.75,27.95,0
2019-03-06 1:00:00,2019-03-06 2:00:00,,44,1.02,1.45,1.6,2.88,,0.5,46.65,29.88,77.75,1.3,256.75,21,756.5,27.6,0
2019-03-06 2:00:00,2019-03-06 3:00:00,,42.5,0.8,1.58,1.5,3,,0.52,45.05,29.92,79.5,1.25,260.75,21,756,27.27,0
2019-03-06 3:00:00,2019-03-06 4:00:00,,44.25,0.82,1.7,1.6,3.73,,0.52,46.12,30,80.25,1.2,258.75,21,755.25,27.02,0
2019-03-06 4:00:00,2019-03-06 5:00:00,,46,0.88,2.1,1.88,2.77,0.1,0.35,39.7,29.9,81.5,1.25,272.5,21,755.75,26.8,0
2019-03-06 5:00:00,2019-03-06 6:00:00,,49.25,0.93,1.92,1.77,2.8,,0.31,40.35,29.88,82,1.38,281.75,21,756,26.7,0
2019-03-06 6:00:00,2019-03-06 7:00:00,,49.5,0.95,2.58,2.12,2.8,1.38,0.26,38.58,29.88,82,1.52,275,23.5,756.75,26.65,0
2019-03-06 7:00:00,2019-03-06 8:00:00,,50.75,0.95,3.9,2.83,2.73,1.73,0.28,37.53,29.85,79.5,1.42,271,78.5,758,27.25,0
2019-03-06 8:00:00,2019-03-06 9:00:00,,61,0.98,4.2,2.8,2.73,3.52,0.41,45.35,29.9,74.5,1.92,275.75,250.5,759.75,28.65,0
2019-03-06 9:00:00,2019-03-06 10:00:00,,64.5,0.65,2.67,1.95,2.77,2.97,0.36,58.07,30.2,70.25,2.45,267,418,761,29.73,0
2019-03-06 10:00:00,2019-03-06 11:00:00,,57.5,1.05,3.75,2.85,2.9,2.27,0.44,65.15,30.5,64.5,2.42,253.5,530,761,31,0
2019-03-06 11:00:00,2019-03-06 12:00:00,,64.25,1.02,7.32,4.75,2.92,3.22,0.65,73.58,30.73,66,2.7,248,429,759.5,30.98,0
2019-03-06 12:00:00,2019-03-06 13:00:00,,79.25,0.95,5.43,3.65,3.1,2.92,0.71,74.25,30.73,64.75,4.03,211.25,703.75,757.75,31.27,0
2019-03-06 13:00:00,2019-03-06 14:00:00,,74.25,1.02,3.9,2.9,3.08,1.82,0.67,72.88,30.98,63.5,4.22,208.5,728.25,756.25,31.48,0
2019-03-06 14:00:00,2019-03-06 15:00:00,,64.5,0.95,3.72,2.75,2.95,1.77,0.66,65.05,31.23,65,4.62,230.25,646.25,754.5,31.27,0
2019-03-06 15:00:00,2019-03-06 16:00:00,,60,0.82,4.05,2.8,3.05,1.35,0.69,55.65,31.3,64.75,4.58,232.75,515.5,753.25,31.23,0
2019-03-06 16:00:00,2019-03-06 17:00:00,,71.5,0.77,4,2.47,3.08,1.98,0.57,53.7,31.2,64.75,4.5,212,341.25,753,30.95,0
2019-03-06 17:00:00,2019-03-06 18:00:00,,73.75,1.38,6.88,4.78,2.62,2.97,0.69,49.93,30.85,64.75,3.8,209,158.25,753,30.6,0
2019-03-06 18:00:00,2019-03-06 19:00:00,,82.75,1.23,10.52,6.6,2.62,3,0.82,41.5,30.4,69.25,2.38,217,30.75,753.75,29.85,0
2019-03-06 19:00:00,2019-03-06 20:00:00,,104.75,0.95,10.43,5.9,3.05,3.88,0.94,33.45,30.12,70.25,2,236,21,755,29.45,0
2019-03-06 20:00:00,2019-03-06 21:00:00,,109.5,0.85,9.3,5.62,2.62,1.52,0.92,35.9,30.05,71,2.17,226.5,21,756.5,29.18,0
2019-03-06 21:00:00,2019-03-06 22:00:00,,109.5,0.85,10.98,6.53,2.62,0.5,0.92,33.6,30.02,73,1.77,222.25,21,758,28.9,0
2019-03-06 22:00:00,2019-03-06 23:00:00,,113.25,0.65,7.2,4.38,2.67,0.88,0.66,40.15,29.95,75,1.52,245.25,21,758,28.62,0
2019-03-06 23:00:00,2019-03-07 0:00:00,,111,0.93,3.98,2.88,2.77,0.2,0.55,41.77,29.92,76.5,1.35,257,21,758,28.27,0
2019-03-07 0:00:00,2019-03-07 1:00:00,,114.5,0.85,2.57,2.05,2.85,,0.58,36.33,29.98,77,1.32,248.5,21,757.25,28,0
2019-03-07 1:00:00,2019-03-07 2:00:00,,122,1,3.05,2.42,2.73,0.1,0.56,44.25,30,78,1.52,246.25,21,756.25,27.8,0
2019-03-07 2:00:00,2019-03-07 3:00:00,,117.75,0.95,1.82,1.77,2.8,,0.51,45.17,29.92,78,1.48,252.25,21,755.25,27.65,0
2019-03-07 3:00:00,2019-03-07 4:00:00,,139,0.8,1.07,1.2,3.28,,0.44,54.88,29.83,78.25,1.55,250.5,21,754.25,27.55,0
2019-03-07 4:00:00,2019-03-07 5:00:00,,161.25,0.88,1.25,1.38,2.53,,0.41,48.65,29.9,79.75,1.25,251.75,21,754,27.25,0
2019-03-07 5:00:00,2019-03-07 6:00:00,,168.75,0.75,1.77,1.55,2.48,,0.43,47.72,29.85,80,1.45,259.75,21,754.5,27,0
2019-03-07 6:00:00,2019-03-07 7:00:00,,185.5,0.98,2.65,2.17,2.4,,0.5,47.95,29.9,80.75,1.38,264.25,23.5,755.25,26.9,0
2019-03-07 7:00:00,2019-03-07 8:00:00,,223.25,0.7,4.85,3.12,2.53,,0.6,44.9,29.83,77.75,1.23,248,115.25,756.5,27.72,0
2019-03-07 8:00:00,2019-03-07 9:00:00,,268,0.8,3.67,2.62,2.52,,0.46,56.23,29.9,72,1.98,257.75,279.75,758,28.98,0
2019-03-07 9:00:00,2019-03-07 10:00:00,,202,0.95,3.15,2.4,2.65,,0.41,71.3,30,67,2.17,266,467.75,759,30.25,0
2019-03-07 10:00:00,2019-03-07 11:00:00,,175,0.65,6.12,3.47,2.73,,0.83,81.93,30.75,62.5,1.95,223.25,611.5,759,31.68,0
2019-03-07 11:00:00,2019-03-07 12:00:00,73,189,0.65,7.3,4.2,2.75,,0.87,78.18,32.17,62.5,3,207.75,698.5,757.75,31.75,0
2019-03-07 12:00:00,2019-03-07 13:00:00,69.5,227,0.72,8.62,5.15,2.88,14.05,0.82,67.88,33.58,64.25,3.55,191.25,735.5,756.5,31.15,0
2019-03-07 13:00:00,2019-03-07 14:00:00,65.5,223,0.65,6.82,4.18,2.9,24.18,0.79,65.83,34.25,66,3.67,179.25,718.25,755.25,31.02,0
2019-03-07 14:00:00,2019-03-07 15:00:00,66,225.5,0.72,5.53,3.5,3.18,12.08,0.83,82.08,34.58,68.5,3.7,178,598,754,30.75,0
2019-03-07 15:00:00,2019-03-07 16:00:00,67.25,224.25,0.95,5.23,3.52,3.5,5.93,0.74,80.75,34.62,69.75,3.27,181.75,352.75,753.25,30.42,0
2019-03-07 16:00:00,2019-03-07 17:00:00,62,208.75,0.38,6.2,3.52,3.4,1.78,0.64,77.3,34.22,70.25,2.88,181.25,190,753,30.05,0
2019-03-07 17:00:00,2019-03-07 18:00:00,53,192.25,1.38,7.1,4.55,3.48,0.8,0.66,68.78,33.58,72,2.73,185.5,74.25,753.5,29.6,0
2019-03-07 18:00:00,2019-03-07 19:00:00,52.25,178.25,0.55,12.57,6.75,3.2,,0.8,57.55,32.72,72,1.88,204,24.75,754,29.4,0
